boundary_utc,pre_rows,post_rows,pre_side,post_side,pre_first_offset_ms,pre_last_offset_ms,post_first_offset_ms,post_last_offset_ms,pre_volume,post_volume,pre_notional,post_notional,pre_vwap,post_vwap,balance_ratio,opposite_homogeneous_taker_sides,balanced_80,balanced_90,balanced_95,last_trade_before_boundary,first_trade_after_boundary
2026-06-15T15:30:00Z,1,1,buy,buy,-259,-259,39,39,19241,21637,5.9396967,6.6793419,0.0003087,0.0003087,0.8892637611,false,false,false,false,true,true
2026-06-15T15:35:00Z,1,1,sell,sell,-260,-260,40,40,21711,18859,6.7000146,5.8198874,0.0003086,0.0003086,0.8686380176,false,false,false,false,true,true
2026-06-15T15:40:00Z,1,1,sell,sell,-260,-260,41,41,10401,21021,3.2097486,6.4870806,0.0003086,0.0003086,0.4947909234,false,false,false,false,true,true
2026-06-15T15:45:00Z,1,1,buy,buy,-260,-260,42,42,20227,20638,6.290597,6.418418,0.000311,0.000311,0.9800852796,false,false,false,false,true,true
2026-06-15T15:50:00Z,1,1,sell,sell,-243,-243,38,38,19286,18893,5.997946,5.875723,0.000311,0.000311,0.9796225241,false,false,false,false,true,true
2026-06-15T15:55:00Z,1,1,buy,buy,-260,-260,40,40,21505,19318,6.6687005,5.9905118,0.0003101,0.0003101,0.8983027203,false,false,false,false,true,true
2026-06-15T16:00:00Z,1,1,buy,buy,-260,-260,42,42,20040,17906,6.218412,5.5562318,0.0003103,0.0003103,0.8935129741,false,false,false,false,true,true
2026-06-15T16:05:00Z,1,2,buy,buy,-260,-260,41,41,22173,23223,6.8159802,7.1387502,0.0003074,0.0003074,0.9547862033,false,false,false,false,true,true
2026-06-15T16:10:00Z,1,1,sell,sell,-259,-259,41,41,20398,20148,6.262186,6.185436,0.000307,0.000307,0.9877438965,false,false,false,false,true,true
2026-06-15T16:15:00Z,1,1,buy,sell,-261,-261,39,39,20029,23234,5.8604854,6.7982684,0.0002926,0.0002926,0.8620556082,true,true,false,false,true,true
2026-06-15T16:20:00Z,1,1,sell,sell,-259,-259,40,40,24720,19741,7.037784,5.6202627,0.0002847,0.0002847,0.7985841424,false,false,false,false,false,true
2026-06-15T16:25:00Z,1,1,sell,sell,-259,-259,43,43,24347,19151,6.987589,5.496337,0.000287,0.000287,0.7865856163,false,false,false,false,true,true
2026-06-15T16:30:00Z,1,1,buy,buy,-259,-259,39,39,20434,23823,5.9279034,6.9110523,0.0002901,0.0002901,0.8577425177,false,false,false,false,true,true
2026-06-15T16:35:00Z,1,1,buy,sell,-261,-261,40,40,19436,23773,5.6150604,6.8680197,0.0002889,0.0002889,0.8175661465,true,true,false,false,true,true
2026-06-15T16:40:00Z,1,1,sell,sell,-249,-249,45,45,18734,19322,5.52653,5.69999,0.000295,0.000295,0.9695683677,false,false,false,false,true,true
2026-06-15T16:45:00Z,1,1,buy,sell,-259,-259,39,39,22600,20677,6.64892,6.0831734,0.0002942,0.0002942,0.9149115044,true,true,true,false,true,true
2026-06-15T16:50:00Z,1,1,sell,buy,-258,-258,45,45,18783,22231,5.4883926,6.4958982,0.0002922,0.0002922,0.844901264,true,true,false,false,true,true
2026-06-15T16:55:00Z,1,1,buy,buy,-260,-260,40,40,22538,24460,6.5405276,7.098292,0.0002902,0.0002902,0.921422731,false,false,false,false,true,true
2026-06-15T17:00:00Z,1,1,sell,buy,-258,-258,41,41,19957,23244,5.8334311,6.7942212,0.0002923,0.0002923,0.8585871623,true,true,false,false,true,true
2026-06-15T17:05:00Z,1,1,buy,buy,-258,-258,45,45,21889,19759,6.4922774,5.8605194,0.0002966,0.0002966,0.9026908493,false,false,false,false,true,true
2026-06-15T17:10:00Z,1,1,sell,sell,-258,-258,38,38,22237,21714,6.5554676,6.4012872,0.0002948,0.0002948,0.9764806404,false,false,false,false,true,true
2026-06-15T17:15:00Z,1,1,sell,buy,-259,-259,42,42,22300,23837,6.51383,6.9627877,0.0002921,0.0002921,0.9355204094,true,true,true,false,true,true
2026-06-15T17:20:00Z,1,1,buy,sell,-260,-260,41,41,22400,20095,6.57664,5.899892,0.0002936,0.0002936,0.8970982143,true,true,false,false,true,true
2026-06-15T17:25:00Z,2,1,sell,buy,-259,-215,39,39,28949,23302,8.4878468,6.8321464,0.0002932,0.0002932,0.8049328129,true,true,false,false,false,true
2026-06-15T17:30:00Z,1,1,buy,buy,-259,-259,42,42,23838,21560,6.9654636,6.301988,0.0002922,0.0002923,0.9047478189,false,false,false,false,true,true
2026-06-15T17:35:00Z,1,1,sell,buy,-251,-251,39,39,12301,22123,3.579591,6.437793,0.000291,0.000291,0.5560276635,true,false,false,false,true,true
2026-06-15T17:40:00Z,1,1,buy,buy,-261,-261,37,37,21817,21358,6.348747,6.2173138,0.000291,0.0002911,0.9792977732,false,false,false,false,true,true
2026-06-15T17:45:00Z,1,1,sell,sell,-262,-262,38,38,156,19363,0.0453804,5.6326967,0.0002909,0.0002909,0.008056602799,false,false,false,false,true,true
2026-06-15T17:50:00Z,1,1,buy,sell,-260,-260,38,38,22205,21770,6.43945,6.3133,0.00029,0.00029,0.9804098176,true,true,true,true,true,true
2026-06-15T17:55:00Z,1,1,buy,buy,-261,-261,39,39,21600,20207,6.28776,5.8822577,0.0002911,0.0002911,0.9355092593,false,false,false,false,true,true
2026-06-15T18:00:00Z,1,1,sell,buy,-259,-259,39,39,20117,21939,5.8580704,6.3886368,0.0002912,0.0002912,0.9169515475,true,true,true,false,true,true
2026-06-15T18:05:00Z,2,3,sell,buy,-259,-208,39,93,22273,69114,6.4792157,20.0941556,0.0002909,0.0002907392945,0.3224427953,true,false,false,false,true,true
2026-06-15T18:10:00Z,1,1,buy,sell,-259,-259,42,42,21875,19442,6.3503125,5.6440126,0.0002903,0.0002903,0.8887771429,true,true,false,false,true,true
2026-06-15T18:15:00Z,1,1,buy,sell,-258,-258,42,42,23975,24486,6.9695325,7.1180802,0.0002907,0.0002907,0.979130932,true,true,true,true,true,true
2026-06-15T18:20:00Z,1,1,buy,sell,-261,-261,41,41,19620,21711,5.697648,6.3048744,0.0002904,0.0002904,0.9036893741,true,true,true,false,true,true
2026-06-15T18:25:00Z,1,1,sell,sell,-257,-257,41,41,19723,22605,5.7295315,6.5667525,0.0002905,0.0002905,0.8725060827,false,false,false,false,true,true
2026-06-15T18:35:00Z,1,1,buy,buy,-260,-260,38,38,19764,19764,5.7394656,5.7394656,0.0002904,0.0002904,1,false,false,false,false,true,true
2026-06-15T18:40:00Z,1,1,buy,sell,-260,-260,39,39,20224,19099,5.834624,5.5100615,0.0002885,0.0002885,0.9443730222,true,true,true,false,true,true
2026-06-15T18:45:00Z,1,1,sell,sell,-261,-261,41,41,22777,21063,6.5848307,6.0893133,0.0002891,0.0002891,0.92474865,false,false,false,false,true,true
2026-06-15T18:50:00Z,1,1,buy,buy,-260,-260,39,39,23105,21680,6.691208,6.278528,0.0002896,0.0002896,0.9383250379,false,false,false,false,true,true
2026-06-15T18:55:00Z,1,1,sell,buy,-261,-261,39,39,24412,21194,7.055068,6.125066,0.000289,0.000289,0.8681795838,true,true,false,false,true,true
2026-06-15T19:00:00Z,1,1,buy,buy,-261,-261,38,38,23315,21935,6.738035,6.339215,0.000289,0.000289,0.9408106369,false,false,false,false,true,true
2026-06-15T19:05:00Z,1,1,sell,buy,-260,-260,40,40,19780,23840,5.72631,6.90168,0.0002895,0.0002895,0.8296979866,true,true,false,false,true,true
2026-06-15T19:10:00Z,1,1,buy,sell,-261,-261,42,42,24218,20724,7.02322,6.00996,0.00029,0.00029,0.8557271451,true,true,false,false,true,true
2026-06-15T19:25:00Z,1,1,sell,buy,-260,-260,41,41,17027,20469,4.9344246,5.9319162,0.0002898,0.0002898,0.8318432752,true,true,false,false,true,true
2026-06-15T19:30:00Z,1,1,buy,sell,-261,-261,39,39,19692,21998,5.7047724,6.3728206,0.0002897,0.0002897,0.8951722884,true,true,false,false,true,true
2026-06-15T19:35:00Z,1,1,buy,sell,-261,-261,40,40,23944,20406,6.9269992,5.9034558,0.0002893,0.0002893,0.8522385566,true,true,false,false,true,true
2026-06-15T19:40:00Z,1,1,sell,buy,-261,-261,38,38,22688,21455,6.57952,6.22195,0.00029,0.00029,0.9456540903,true,true,true,false,true,true
2026-06-15T19:50:00Z,1,1,sell,buy,-260,-260,39,39,19523,24361,5.6460516,7.0427651,0.0002892,0.0002891,0.8016810897,true,true,false,false,true,true
2026-06-15T19:55:00Z,1,1,buy,buy,-260,-260,41,41,23460,19962,6.782286,5.7730104,0.0002891,0.0002892,0.8511894662,false,false,false,false,true,true
2026-06-15T20:00:00Z,1,1,buy,buy,-261,-261,38,38,20820,23989,6.029472,6.9424166,0.0002896,0.0002894,0.8684975776,false,false,false,false,true,true
2026-06-15T20:05:00Z,1,1,buy,buy,-261,-261,36,36,21743,21587,6.2793784,6.2429604,0.0002888,0.0002892,0.9942003814,false,false,false,false,true,true
2026-06-15T20:15:00Z,1,1,sell,buy,-261,-261,38,38,23136,23108,6.6793632,6.6712796,0.0002887,0.0002887,0.9987897649,true,true,true,true,true,true
2026-06-15T20:20:00Z,1,1,sell,sell,-259,-259,38,38,20652,23708,5.9663628,6.8492412,0.0002889,0.0002889,0.8710983634,false,false,false,false,true,true
2026-06-15T20:25:00Z,1,1,buy,buy,-260,-260,41,41,21731,20548,6.2976438,5.9568652,0.0002898,0.0002899,0.9458879208,false,false,false,false,true,true
2026-06-15T20:30:00Z,1,1,buy,sell,-260,-260,41,41,19747,22149,5.72663,6.42321,0.00029,0.00029,0.891552666,true,true,false,false,true,true
2026-06-15T20:35:00Z,1,1,buy,sell,-260,-260,38,38,20376,21660,5.9070024,6.279234,0.0002899,0.0002899,0.9407202216,true,true,true,false,true,true
2026-06-15T20:40:00Z,1,1,buy,buy,-258,-258,41,41,23594,24264,6.84226,7.03656,0.00029,0.00029,0.9723870755,false,false,false,false,true,true
2026-06-15T20:45:00Z,1,1,sell,buy,-260,-260,38,38,20072,20444,5.82088,5.92876,0.00029,0.00029,0.9818039523,true,true,true,true,true,true
2026-06-15T20:50:00Z,1,1,buy,buy,-262,-262,39,39,23380,22871,6.787214,6.6394513,0.0002903,0.0002903,0.9782292558,false,false,false,false,true,true
2026-06-15T20:55:00Z,1,1,buy,buy,-257,-257,39,39,20817,19509,6.057747,5.677119,0.000291,0.000291,0.9371667387,false,false,false,false,true,true
2026-06-15T21:00:00Z,1,1,sell,sell,-259,-259,40,40,24032,23877,6.96928,6.92433,0.00029,0.00029,0.9935502663,false,false,false,false,true,true
2026-06-15T21:05:00Z,1,1,buy,buy,-258,-258,39,39,23832,20872,6.9160464,6.0570544,0.0002902,0.0002902,0.8757972474,false,false,false,false,true,true
2026-06-15T21:10:00Z,1,1,buy,buy,-258,-258,41,41,24264,23529,7.0317072,6.8187042,0.0002898,0.0002898,0.9697082097,false,false,false,false,true,true
2026-06-15T21:15:00Z,1,1,buy,buy,-260,-260,41,41,20069,20273,5.8240238,5.8832246,0.0002902,0.0002902,0.9899373551,false,false,false,false,true,true
2026-06-15T21:20:00Z,1,1,buy,sell,-258,-258,39,39,22012,20468,6.3790776,5.9316264,0.0002898,0.0002898,0.9298564419,true,true,true,false,true,true
2026-06-15T21:25:00Z,1,1,sell,sell,-260,-260,43,43,21806,19145,6.3259206,5.5539645,0.0002901,0.0002901,0.8779693662,false,false,false,false,true,true
2026-06-15T21:30:00Z,1,1,buy,buy,-260,-260,39,39,23008,19776,6.6861248,5.7469056,0.0002906,0.0002906,0.859527121,false,false,false,false,true,true
2026-06-15T21:40:00Z,1,1,buy,buy,-260,-260,39,39,21244,20449,6.1735064,5.9424794,0.0002906,0.0002906,0.962577669,false,false,false,false,true,true
2026-06-15T21:45:00Z,1,1,sell,sell,-258,-258,44,44,23292,22662,6.7476924,6.5651814,0.0002897,0.0002897,0.9729520866,false,false,false,false,true,true
2026-06-15T21:50:00Z,1,1,sell,sell,-260,-260,39,39,20843,8770,6.0528072,2.546808,0.0002904,0.0002904,0.4207647651,false,false,false,false,true,true
2026-06-15T21:55:00Z,1,1,sell,sell,-257,-257,39,39,19897,19961,5.7780888,5.7966744,0.0002904,0.0002904,0.9967937478,false,false,false,false,true,true
2026-06-15T22:00:00Z,1,1,sell,sell,-258,-258,40,40,22557,20099,6.6114567,5.8910169,0.0002931,0.0002931,0.8910316088,false,false,false,false,true,true
2026-06-15T22:05:00Z,1,1,buy,sell,-248,-248,39,39,22598,19564,6.6189542,5.7302956,0.0002929,0.0002929,0.865740331,true,true,false,false,true,true
2026-06-15T22:10:00Z,1,1,buy,buy,-257,-257,37,37,19455,20748,5.704206,6.0833136,0.0002932,0.0002932,0.9376807403,false,false,false,false,true,true
2026-06-15T22:15:00Z,1,1,sell,sell,-261,-261,41,41,21113,21938,6.2008881,6.4431906,0.0002937,0.0002937,0.9623940195,false,false,false,false,true,true
2026-06-15T22:20:00Z,1,1,buy,buy,-260,-260,38,38,20309,22726,5.9424134,6.6496276,0.0002926,0.0002926,0.8936460442,false,false,false,false,true,true
2026-06-15T22:25:00Z,1,1,sell,buy,-256,-256,39,39,22065,21968,6.451806,6.4234432,0.0002924,0.0002924,0.9956038976,true,true,true,true,true,true
2026-06-15T22:30:00Z,2,1,buy+sell,buy,-260,-260,40,40,23026,21293,6.712079,6.2069095,0.0002915,0.0002915,0.9247372535,false,false,false,false,true,true
2026-06-15T22:35:00Z,1,1,buy,buy,-259,-259,39,39,20622,20952,6.0071886,6.1033176,0.0002913,0.0002913,0.9842497136,false,false,false,false,true,true
2026-06-15T22:40:00Z,1,1,buy,buy,-259,-259,37,37,19394,23909,5.6397752,6.9527372,0.0002908,0.0002908,0.8111589778,false,false,false,false,true,true
2026-06-15T22:45:00Z,1,1,buy,sell,-260,-260,40,40,19131,20862,5.5575555,6.0624972,0.0002905,0.0002906,0.916710609,true,true,true,false,true,true
2026-06-15T22:50:00Z,1,1,buy,sell,-260,-260,41,41,20708,21301,6.0198156,6.1922007,0.0002907,0.0002907,0.9721609314,true,true,true,true,true,true
2026-06-15T22:55:00Z,1,1,buy,buy,-262,-262,37,37,20244,23549,5.8889796,6.8504041,0.0002909,0.0002909,0.8596543378,false,false,false,false,true,true
2026-06-15T23:00:00Z,1,1,buy,buy,-259,-259,40,40,23688,19266,6.8837328,5.5986996,0.0002906,0.0002906,0.8133232016,false,false,false,false,true,true
2026-06-15T23:05:00Z,1,2,buy,buy+sell,-259,-259,42,42,21753,21855,6.3061947,6.342321,0.0002899,0.0002902,0.9943039307,false,false,false,false,true,true
2026-06-15T23:10:00Z,1,2,buy,buy,-259,-259,38,38,20157,23847,5.84553,6.9203994,0.00029,0.0002902,0.8446810165,false,false,false,false,true,true
2026-06-15T23:15:00Z,1,1,sell,buy,-259,-259,38,38,21742,21272,6.3008316,6.1646256,0.0002898,0.0002898,0.9783828535,true,true,true,true,true,true
2026-06-15T23:25:00Z,2,1,buy,buy,-259,-259,39,39,21064,20084,6.1043472,5.8203432,0.0002898,0.0002898,0.9534751234,false,false,false,false,true,true
2026-06-15T23:30:00Z,1,1,sell,sell,-261,-261,38,38,4633,24448,1.3417168,7.0801408,0.0002896,0.0002896,0.1895042539,false,false,false,false,true,true
2026-06-15T23:35:00Z,1,1,buy,buy,-262,-262,41,41,24129,21830,6.9925842,6.326334,0.0002898,0.0002898,0.9047204609,false,false,false,false,true,true
2026-06-15T23:40:00Z,1,1,buy,buy,-260,-260,40,40,19118,22321,5.563338,6.495411,0.000291,0.000291,0.8565028449,false,false,false,false,true,true
2026-06-15T23:45:00Z,1,1,buy,sell,-260,-260,43,43,19334,21812,5.6493948,6.3734664,0.0002922,0.0002922,0.8863928113,true,true,false,false,true,true
2026-06-15T23:50:00Z,1,1,buy,buy,-261,-261,40,40,21679,21261,6.2804063,6.1593117,0.0002897,0.0002897,0.9807186678,false,false,false,false,true,true
2026-06-15T23:55:00Z,2,1,buy,buy,-260,-257,37,37,56088,22338,16.2430848,6.4757862,0.0002896,0.0002899,0.3986795784,false,false,false,false,true,true
2026-06-16T00:00:00Z,1,1,sell,sell,-259,-259,42,42,23215,21606,6.7253855,6.2592582,0.0002897,0.0002897,0.9306913633,false,false,false,false,true,true
2026-06-16T00:05:00Z,1,1,buy,buy,-260,-260,42,42,20857,20565,6.0401872,5.959737,0.0002896,0.0002898,0.9866808433,false,false,false,false,true,true
2026-06-16T00:10:00Z,1,3,buy,buy,-259,-259,42,42,24280,22199,7.031488,6.4332702,0.0002896,0.0002898,0.9149230149,false,false,false,false,true,true
2026-06-16T00:15:00Z,1,1,buy,buy,-256,-256,39,39,22855,24168,6.623379,7.0014696,0.0002898,0.0002897,0.9459983944,false,false,false,false,true,true
2026-06-16T00:20:00Z,1,1,buy,sell,-259,-259,38,38,20031,23280,5.8009776,6.741888,0.0002896,0.0002896,0.8604381443,true,true,false,false,true,true
2026-06-16T00:25:00Z,1,1,sell,buy,-262,-262,38,38,22255,21189,6.427244,6.1193832,0.0002888,0.0002888,0.9521006515,true,true,true,true,true,true
2026-06-16T00:30:00Z,1,1,sell,buy,-259,-259,41,41,19894,20994,5.7533448,6.0714648,0.0002892,0.0002892,0.9476040774,true,true,true,false,true,true
2026-06-16T00:35:00Z,1,1,buy,buy,-262,-262,38,38,23193,22758,6.6981384,6.5816136,0.0002888,0.0002892,0.9826034051,false,false,false,false,true,true
2026-06-16T00:40:00Z,1,2,sell,buy+sell,-261,-261,39,40,19620,22787,5.664294,6.5786069,0.0002887,0.0002887,0.8610172467,false,false,false,false,true,true
2026-06-16T00:45:00Z,1,1,buy,buy,-261,-261,39,39,24295,22872,7.011537,6.598572,0.0002886,0.0002885,0.9411020722,false,false,false,false,true,true
2026-06-16T00:50:00Z,1,1,sell,sell,-261,-261,39,39,20233,20401,5.8129409,5.8612073,0.0002873,0.0002873,0.9917651096,false,false,false,false,true,true
2026-06-16T00:55:00Z,1,1,sell,buy,-255,-255,39,39,23266,19571,6.6819952,5.6207912,0.0002872,0.0002872,0.8411845612,true,true,false,false,true,true
2026-06-16T01:00:00Z,1,2,buy,buy,-260,-260,39,39,23101,23305,6.6346072,6.7001875,0.0002872,0.0002875,0.9902121694,false,false,false,false,true,true
2026-06-16T01:05:00Z,1,1,buy,sell,-261,-261,40,40,22658,23716,6.5119092,6.8159784,0.0002874,0.0002874,0.9553887671,true,true,true,true,true,true
2026-06-16T01:10:00Z,1,1,buy,buy,-259,-259,39,39,23135,19372,6.635118,5.5675128,0.0002868,0.0002874,0.8390977824,false,false,false,false,true,true
2026-06-16T01:35:00Z,1,1,buy,sell,-261,-261,39,39,22348,23131,6.4161108,6.6409101,0.0002871,0.0002871,0.9661493234,true,true,true,true,true,true
2026-06-16T01:40:00Z,1,1,sell,sell,-262,-262,41,41,23887,19880,6.9081204,5.749296,0.0002892,0.0002892,0.8322518525,false,false,false,false,true,true
2026-06-16T01:45:00Z,1,1,buy,buy,-262,-262,40,40,23663,23631,6.8409733,6.8317221,0.0002891,0.0002891,0.9986476778,false,false,false,false,true,true
2026-06-16T01:50:00Z,1,1,sell,sell,-261,-261,40,40,22518,24000,6.5099538,6.9384,0.0002891,0.0002891,0.93825,false,false,false,false,true,true
2026-06-16T01:55:00Z,1,1,buy,sell,-260,-260,39,39,22648,20301,6.5543312,5.8751094,0.0002894,0.0002894,0.8963705404,true,true,false,false,true,true
2026-06-16T02:00:00Z,1,1,sell,buy,-260,-260,37,37,22940,20130,6.62966,5.81757,0.000289,0.000289,0.8775065388,true,true,false,false,true,true
2026-06-16T02:05:00Z,2,1,sell,sell,-262,-223,40,40,110777,19817,31.9591645,5.7172045,0.0002885,0.0002885,0.178890925,false,false,false,false,true,true
2026-06-16T02:10:00Z,1,1,sell,buy,-259,-259,40,40,20613,19557,5.9509731,5.6461059,0.0002887,0.0002887,0.9487701936,true,true,true,false,true,true
2026-06-16T02:15:00Z,1,1,sell,sell,-260,-260,40,40,23217,21080,6.7189998,6.100552,0.0002894,0.0002894,0.9079553775,false,false,false,false,true,true
2026-06-16T02:20:00Z,1,1,buy,buy,-260,-260,40,40,23395,19694,6.761155,5.6895966,0.000289,0.0002889,0.8415125226,false,false,false,false,true,true
2026-06-16T02:25:00Z,1,1,sell,buy,-261,-261,38,38,3449,21480,0.9957263,6.201276,0.0002887,0.0002887,0.1605679702,true,false,false,false,true,true
2026-06-16T02:30:00Z,1,1,buy,buy,-261,-261,40,40,22881,22587,6.5943042,6.5095734,0.0002882,0.0002882,0.9871509112,false,false,false,false,true,true
2026-06-16T02:35:00Z,1,1,buy,buy,-261,-261,40,40,22824,19684,6.5459232,5.6512764,0.0002868,0.0002871,0.8633276357,false,false,false,false,true,true
2026-06-16T03:00:00Z,1,1,buy,sell,-259,-259,40,40,22914,20375,6.5717352,5.84355,0.0002868,0.0002868,0.889194379,true,true,false,false,true,true
2026-06-16T04:10:00Z,1,1,sell,sell,-261,-261,38,38,24871,20281,7.1006705,5.7902255,0.0002855,0.0002855,0.8154477102,false,false,false,false,true,true
2026-06-16T04:15:00Z,1,1,buy,buy,-261,-261,41,41,24741,22820,7.051185,6.5037,0.000285,0.000285,0.9223556041,false,false,false,false,true,true
2026-06-16T04:20:00Z,1,1,buy,buy,-261,-261,39,39,19936,21492,5.691728,6.135966,0.0002855,0.0002855,0.9276009678,false,false,false,false,true,true
2026-06-16T04:25:00Z,1,1,buy,sell,-259,-259,38,38,22002,21569,6.3321756,6.2075582,0.0002878,0.0002878,0.9803199709,true,true,true,true,true,true
2026-06-16T04:30:00Z,1,1,buy,buy,-259,-259,40,40,19158,20447,5.5040934,5.8744231,0.0002873,0.0002873,0.9369589671,false,false,false,false,true,true
2026-06-16T04:35:00Z,1,1,sell,buy,-259,-259,39,39,23042,22975,6.6268792,6.60761,0.0002876,0.0002876,0.9970922663,true,true,true,true,true,true
2026-06-16T04:40:00Z,1,1,sell,buy,-261,-261,39,39,21979,23652,6.3475352,6.8306976,0.0002888,0.0002888,0.929266024,true,true,true,false,true,true
2026-06-16T04:45:00Z,1,1,sell,sell,-261,-261,38,38,24682,21322,7.133098,6.162058,0.000289,0.000289,0.8638684061,false,false,false,false,true,true
2026-06-16T04:50:00Z,1,1,buy,buy,-260,-260,39,39,20955,20287,6.0580905,5.8649717,0.0002891,0.0002891,0.9681221665,false,false,false,false,true,true
2026-06-16T04:55:00Z,1,1,buy,sell,-259,-259,39,39,19111,19763,5.5001458,5.6877914,0.0002878,0.0002878,0.9670090573,true,true,true,true,true,true
2026-06-16T05:00:00Z,1,1,sell,buy,-262,-262,38,38,23898,24434,6.906522,7.061426,0.000289,0.000289,0.9780633543,true,true,true,true,true,true
2026-06-16T05:05:00Z,1,1,sell,sell,-261,-261,42,42,21371,23731,6.1804932,6.8630052,0.0002892,0.0002892,0.9005520206,false,false,false,false,true,true
2026-06-16T05:10:00Z,1,1,buy,sell,-259,-259,39,39,19379,23125,5.61991,6.70625,0.00029,0.00029,0.8380108108,true,true,false,false,true,true
2026-06-16T05:15:00Z,1,1,sell,sell,-258,-258,39,39,19896,22448,5.76984,6.50992,0.00029,0.00029,0.8863150392,false,false,false,false,true,true
2026-06-16T05:20:00Z,1,1,buy,sell,-257,-257,40,40,20877,23630,6.0501546,6.847974,0.0002898,0.0002898,0.8834955565,true,true,false,false,true,true
2026-06-16T05:25:00Z,1,1,sell,buy,-259,-259,42,42,22955,22383,6.6500635,6.4843551,0.0002897,0.0002897,0.9750816816,true,true,true,true,true,true
